published_at,symbol,code,name,title,direction,categories,down_occurrence_30d,tencent_url,pdf_url
2026-08-14T20:03:04+08:00,sh601579,601579,会稽山,会稽山：会稽山绍兴酒股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh601579/gp/notice/nos1225475779,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225475779.PDF
2026-08-14T19:55:18+08:00,sz000779,000779,甘咨询,甘咨询：甘肃工程咨询集团股份有限公司关于股票交易异常波动的公告,down,20%偏离异动|近30自然日第3次下跌异动,3,https://gu.qq.com/sz000779/gp/notice/nos1225475531,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225475531.PDF
2026-08-14T19:29:40+08:00,sz002724,002724,海洋王,海洋王：关于股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002724/gp/notice/nos1225475504,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225475504.PDF
2026-08-14T18:42:08+08:00,sz300120,300120,经纬辉开,经纬辉开：关于公司股价异动的公告,up,,,https://gu.qq.com/sz300120/gp/notice/nos1225475067,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225475067.PDF
2026-08-14T18:02:07+08:00,sz300404,300404,博济医药,博济医药：股票交易异常波动公告,up,,,https://gu.qq.com/sz300404/gp/notice/nos1225474550,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225474550.PDF
2026-08-14T17:43:16+08:00,sz002322,002322,理工能科,理工能科：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002322/gp/notice/nos1225474388,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225474388.PDF
2026-08-14T17:24:36+08:00,sh603083,603083,剑桥科技,剑桥科技：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603083/gp/notice/nos1225474338,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225474338.PDF
2026-08-14T17:19:28+08:00,sh603118,603118,共进股份,共进股份：关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh603118/gp/notice/nos1225474298,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225474298.PDF
2026-08-14T17:18:28+08:00,sh603890,603890,春秋电子,春秋电子：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603890/gp/notice/nos1225474302,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225474302.PDF
2026-08-14T16:32:05+08:00,sh600613,600613,神奇制药,神奇制药：上海神奇制药投资管理股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600613/gp/notice/nos1225473598,https://file.finance.qq.com/finance/hs/pdf/2026/08/15/1225473598.PDF
2026-08-13T20:52:06+08:00,sz000593,000593,德龙汇能,德龙汇能：股票交易异常波动公告,up,,,https://gu.qq.com/sz000593/gp/notice/nos1225472904,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472904.PDF
2026-08-13T19:13:30+08:00,sz002329,002329,皇氏集团,皇氏集团：股票交易异常波动暨风险提示公告,up,20%偏离异动,,https://gu.qq.com/sz002329/gp/notice/nos1225472577,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472577.PDF
2026-08-13T19:02:15+08:00,sz000802,000802,北京文化,北京文化：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000802/gp/notice/nos1225472546,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472546.PDF
2026-08-13T19:00:05+08:00,sz301520,301520,万邦医药,万邦医药：股票交易严重异常波动的公告,up,,,https://gu.qq.com/sz301520/gp/notice/nos1225472399,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472399.PDF
2026-08-13T18:58:41+08:00,sz002081,002081,金 螳 螂,金 螳 螂：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002081/gp/notice/nos1225472492,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472492.PDF
2026-08-13T18:55:36+08:00,sh605179,605179,一鸣食品,一鸣食品：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh605179/gp/notice/nos1225472579,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472579.PDF
2026-08-13T18:53:22+08:00,sz002437,002437,誉衡药业,誉衡药业：股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sz002437/gp/notice/nos1225471972,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225471972.PDF
2026-08-13T18:39:13+08:00,sz002172,002172,澳洋健康,澳洋健康：江苏澳洋健康产业股份有限公司股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz002172/gp/notice/nos1225472372,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472372.PDF
2026-08-13T18:37:43+08:00,sh600683,600683,京投发展,京投发展：京投发展股份有限公司关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600683/gp/notice/nos1225472485,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472485.PDF
2026-08-13T18:33:05+08:00,sz000887,000887,中鼎股份,中鼎股份：股票交易异常波动暨风险提示公告,up,20%偏离异动,,https://gu.qq.com/sz000887/gp/notice/nos1225472312,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472312.PDF
2026-08-13T18:30:10+08:00,sz000936,000936,华西股份,华西股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000936/gp/notice/nos1225472313,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472313.PDF
2026-08-13T18:04:28+08:00,sh603191,603191,望变电气,望变电气：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603191/gp/notice/nos1225472223,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472223.PDF
2026-08-13T18:01:57+08:00,sh600491,600491,ST龙元,ST龙元：龙元建设关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh600491/gp/notice/nos1225472189,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472189.PDF
2026-08-13T17:54:11+08:00,sz300862,300862,蓝盾光电,蓝盾光电：股票交易异常波动及严重异常波动暨风险提示公告,up,,,https://gu.qq.com/sz300862/gp/notice/nos1225472060,https://file.finance.qq.com/finance/hs/pdf/2026/08/13/1225472060.PDF
2026-08-13T17:46:28+08:00,sh600667,600667,太极实业,太极实业：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh600667/gp/notice/nos1225472124,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472124.PDF
2026-08-13T17:46:12+08:00,sz301602,301602,超研股份,超研股份：股票交易异常波动公告,up,,,https://gu.qq.com/sz301602/gp/notice/nos1225471990,https://file.finance.qq.com/finance/hs/pdf/2026/08/13/1225471990.PDF
2026-08-13T17:41:33+08:00,sh603466,603466,风语筑,风语筑：上海风语筑文化科技股份有限公司股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh603466/gp/notice/nos1225472038,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225472038.PDF
2026-08-13T17:22:28+08:00,sz301529,301529,福赛科技,福赛科技：关于公司股价异动的公告,up,,,https://gu.qq.com/sz301529/gp/notice/nos1225471808,https://file.finance.qq.com/finance/hs/pdf/2026/08/13/1225471808.PDF
2026-08-13T17:18:17+08:00,sz000692,000692,惠天热电,惠天热电：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz000692/gp/notice/nos1225471753,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225471753.PDF
2026-08-13T17:14:12+08:00,sh603330,603330,天洋新材,天洋新材：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603330/gp/notice/nos1225471836,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225471836.PDF
2026-08-13T17:12:32+08:00,sh605286,605286,同力天启,同力天启：同力天启关于股票交易异常波动的公告,up,20%偏离异动,,https://gu.qq.com/sh605286/gp/notice/nos1225471815,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225471815.PDF
2026-08-13T16:44:27+08:00,sz001260,001260,坤泰股份,坤泰股份：股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sz001260/gp/notice/nos1225471304,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225471304.PDF
2026-08-13T16:36:03+08:00,sh603009,603009,北特科技,北特科技：北特科技控股股东及实际控制人关于对《关于上海北特科技集团股份有限公司股票交易异常波动情况的问询函》的回复,unknown,,,https://gu.qq.com/sh603009/gp/notice/nos1225471351,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225471351.PDF
2026-08-13T16:36:03+08:00,sh603009,603009,北特科技,北特科技：北特科技股票交易异常波动公告,up,20%偏离异动,,https://gu.qq.com/sh603009/gp/notice/nos1225471346,https://file.finance.qq.com/finance/hs/pdf/2026/08/14/1225471346.PDF
